route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
YELLOW,Y2MF,[@14.0.56288722@][2][1303763373708]/13__Y2MF,SOUTH - SAVOY,1,Y2MF,YELLOW 11
YELLOW,Y2MF,[@15.0.63189004@][1][1340825943173]/0__Y2MF,NORTH - MEIJER,0,Y2MF,YELLOW 6
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334167967979]/22__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,YELLOWHOPPER 23
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168211062]/39__Y2MF,SOUTH - RESEARCH PARK,1,Y2MF,YELLOWHOPPER 25
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1340889529193]/0__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,[@15.0.63189099@]29
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168510349]/41__Y2MF,SOUTH - RESEARCH PARK,1,Y2MF,YELLOWHOPPER 25
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334167904665]/8__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,[@15.0.63189099@]29
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168803198]/58__Y2MF,SOUTH - LOT E-14,1,Y2MF,YELLOWHOPPER 26
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334168021574]/26__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,YELLOWHOPPER 23
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168554912]/44__Y2MF,SOUTH - RESEARCH PARK,1,Y2MF,YELLOWHOPPER 25
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334167904665]/11__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,[@15.0.63189099@]29
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168803198]/61__Y2MF,SOUTH - LOT E-14,1,Y2MF,YELLOWHOPPER 26
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334168021574]/29__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,YELLOWHOPPER 23
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168554912]/47__Y2MF,SOUTH - RESEARCH PARK,1,Y2MF,YELLOWHOPPER 25
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334167904665]/14__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,[@15.0.63189099@]29
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168803198]/64__Y2MF,SOUTH - LOT E-14,1,Y2MF,YELLOWHOPPER 26
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334168021574]/32__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,YELLOWHOPPER 23
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168554912]/50__Y2MF,SOUTH - RESEARCH PARK,1,Y2MF,YELLOWHOPPER 25
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334167918228]/17__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,[@15.0.63189099@]29
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168821073]/67__Y2MF,SOUTH - LOT E-14,1,Y2MF,YELLOWHOPPER 26
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334168041183]/35__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,YELLOWHOPPER 23
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168564897]/53__Y2MF,SOUTH - RESEARCH PARK,1,Y2MF,YELLOWHOPPER 25
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334167918228]/20__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,[@15.0.63189099@]29
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168821073]/70__Y2MF,SOUTH - LOT E-14,1,Y2MF,YELLOWHOPPER 26
YELLOWHOPPER,Y2MF,[@15.0.63189099@][1][1334168041183]/38__Y2MF,NORTH - ILLINOIS TERMINAL,0,Y2MF,YELLOWHOPPER 23
YELLOWHOPPER,Y2MF,[@15.0.63189099@][2][1334168821073]/72__Y2MF,SOUTH - LOT E-14,1,Y2MF,YELLOWHOPPER 26
LAVENDER,Y3MF,[@15.0.63192662@][2][1343847939085]/0__Y3MF,SOUTH - ILLINOIS TERMINAL,1,Y3MF,ORB4PO
LAVENDER,Y3MF,[@15.0.63192662@][2][1334590281857]/9__Y3MF,SOUTH - ILLINOIS TERMINAL,1,Y3MF,[@15.0.63192662@]604
YELLOW,Y3MF,[@14.0.56288722@][2][1305734327943]/0__Y3MF,SOUTH - SAVOY,1,Y3MF,1S YELLOW 19
YELLOW,Y3MF,[@14.0.56288722@][1][1303750444036]/6__Y3MF,NORTH - ILLINOIS TERMINAL,0,Y3MF,YELLOW 6
YELLOWHOPPER,Y3MF,[@15.0.63189099@][1][1340890092794]/0__Y3MF,NORTH - ILLINOIS TERMINAL,0,Y3MF,YELLOWHOPPER 23
YELLOW,Y3MF,[@14.0.56288722@][2][1303763269813]/5__Y3MF,SOUTH - SAVOY,1,Y3MF,YELLOW 4
YELLOW,Y3MF,[@14.0.56288722@][1][1303750444036]/9__Y3MF,NORTH - ILLINOIS TERMINAL,0,Y3MF,YELLOW 6
YELLOWHOPPER,Y3MF,[@15.0.63189099@][1][1334167556330]/3__Y3MF,NORTH - ILLINOIS TERMINAL,0,Y3MF,YELLOWHOPPER 23
YELLOW,Y3MF,[@15.0.63189004@][1][1340833422191]/1__Y3MF,NORTH - MEIJER,0,Y3MF,YELLOW 7
YELLOW,Y3MF,[@14.0.56288722@][2][1303763634065]/32__Y3MF,SOUTH - SAVOY,1,Y3MF,YELLOW 14
YELLOW,Y3MF,[@15.0.63189004@][1][1340827148626]/1__Y3MF,NORTH - MEIJER,0,Y3MF,[@15.0.63189004@]23
YELLOW,Y3MF,[@14.0.56288722@][2][1303763673456]/37__Y3MF,SOUTH - SAVOY,1,Y3MF,YELLOW 14
YELLOW,Y3MF,[@14.0.56288722@][1][1305734757368]/0__Y3MF,NORTH - MEIJER,0,Y3MF,[@15.0.63189004@]23
YELLOW,Y3MF,[@15.0.63189004@][2][1340828987634]/11__Y3MF,SOUTH - SAVOY,1,Y3MF,YELLOW 14
YELLOW,Y3MF,[@15.0.63189004@][1][1340827148626]/7__Y3MF,NORTH - MEIJER,0,Y3MF,[@15.0.63189004@]23
YELLOW,Y3MF,[@15.0.63189004@][2][1340829029385]/16__Y3MF,SOUTH - SAVOY,1,Y3MF,YELLOW 13
YELLOW EVENING,Y3MF,[@15.0.63189138@][2][1338410124117]/3__Y3MF,SOUTH - SAVOY,1,Y3MF,[@15.0.63189138@]10
YELLOW EVENING,Y3MF,[@15.0.63189138@][1][1338405367103]/3__Y3MF,NORTH - MEIJER,0,Y3MF,100N
YELLOW EVENING,Y3MF,[@15.0.63189138@][2][1338407799588]/15__Y3MF,SOUTH - SAVOY,1,Y3MF,100S
YELLOW EVENING,Y3MF,[@15.0.63189138@][1][1338405367103]/8__Y3MF,NORTH - MEIJER,0,Y3MF,100N
YELLOW EVENING,Y3MF,[@15.0.63189138@][2][1338409430869]/1__Y3MF,SOUTH - FIRST AND GREGORY,1,Y3MF,[@15.0.63189138@]25
GREEN EXPRESS,Y4MF,[@14.0.53786184@][3][1295018593838]/0__Y4MF,EAST - ILLINI UNION,0,Y4MF,GREEN EX 49
GREEN EXPRESS,Y4MF,1GNX100__Y4MF,EAST - ILLINI UNION,0,Y4MF,GREEN EX 1
YELLOW,Y4MF,[@14.0.56288722@][1][1303749710252]/2__Y4MF,NORTH - MEIJER,0,Y4MF,1N YELLOW 5
YELLOW,Y4MF,[@14.0.56288722@][1][1303749965506]/3__Y4MF,NORTH - MEIJER,0,Y4MF,YELLOW 10
YELLOW,Y4MF,[@14.0.56288722@][2][1303763544256]/25__Y4MF,SOUTH - GERTY,1,Y4MF,YELLOW 13
YELLOWHOPPER,Y4MF,[@14.0.56289208@][2][1303755590388]/39__Y4MF,SOUTH - RESEARCH PARK,1,Y4MF,YELLOWHOPPER 25
YELLOW,Y4MF,[@14.0.56288722@][1][1305725414938]/14__Y4MF,NORTH - MEIJER,0,Y4MF,YELLOW 62
YELLOW,Y4MF,[@14.0.56288722@][2][1303763634065]/28__Y4MF,SOUTH - GERTY,1,Y4MF,YELLOW 13
YELLOWHOPPER,Y4MF,[@14.0.56289208@][2][1303755590388]/42__Y4MF,SOUTH - RESEARCH PARK,1,Y4MF,YELLOWHOPPER 25
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334167904665]/6__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,[@15.0.63189099@]29
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168396112]/40__Y4MF,SOUTH - RESEARCH PARK,1,Y4MF,YELLOWHOPPER 25
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334167904665]/7__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,[@15.0.63189099@]29
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168803198]/57__Y4MF,SOUTH - LOT E-14,1,Y4MF,YELLOWHOPPER 26
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334168021574]/25__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,YELLOWHOPPER 23
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168554912]/43__Y4MF,SOUTH - RESEARCH PARK,1,Y4MF,YELLOWHOPPER 25
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334167904665]/10__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,[@15.0.63189099@]29
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168803198]/60__Y4MF,SOUTH - LOT E-14,1,Y4MF,YELLOWHOPPER 26
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334168021574]/28__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,YELLOWHOPPER 23
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168554912]/46__Y4MF,SOUTH - RESEARCH PARK,1,Y4MF,YELLOWHOPPER 25
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334167904665]/13__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,[@15.0.63189099@]29
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168803198]/63__Y4MF,SOUTH - LOT E-14,1,Y4MF,YELLOWHOPPER 26
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334168021574]/31__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,YELLOWHOPPER 23
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168554912]/49__Y4MF,SOUTH - RESEARCH PARK,1,Y4MF,YELLOWHOPPER 25
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334167918228]/16__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,[@15.0.63189099@]29
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168821073]/66__Y4MF,SOUTH - LOT E-14,1,Y4MF,YELLOWHOPPER 26
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334168041183]/34__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,YELLOWHOPPER 23
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168564897]/52__Y4MF,SOUTH - RESEARCH PARK,1,Y4MF,YELLOWHOPPER 25
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334167918228]/19__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,[@15.0.63189099@]29
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168821073]/69__Y4MF,SOUTH - LOT E-14,1,Y4MF,YELLOWHOPPER 26
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1334168041183]/37__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,YELLOWHOPPER 23
YELLOWHOPPER,Y4MF,[@15.0.63189099@][2][1334168564897]/55__Y4MF,SOUTH - RESEARCH PARK,1,Y4MF,YELLOWHOPPER 25
YELLOWHOPPER,Y4MF,[@15.0.63189099@][1][1343330331119]/1__Y4MF,NORTH - ILLINOIS TERMINAL,0,Y4MF,[@15.0.63189099@]29
YELLOW,Y5MF,[@14.0.56288722@][1][1310478786521]/0__Y5MF,NORTH - TRANSIT PLAZA,0,Y5MF,YELLOW 52
YELLOW,Y5MF,[@14.0.56288722@][1][1303765130287]/75__Y5MF,NORTH - TRANSIT PLAZA,0,Y5MF,YELLOW 15
YELLOW,Y5MF,[@14.0.56288722@][1][1310142031265]/0__Y5MF,NORTH - ILLINOIS TERMINAL,0,Y5MF,[@14.0.56288722@]18
YELLOWHOPPER,Y5MF,[@14.0.56289208@][1][1303755159638]/3__Y5MF,NORTH - ILLINOIS TERMINAL,0,Y5MF,YELLOWHOPPER 23
YELLOWHOPPER,Y5MF,[@14.0.56289208@][1][1303755159638]/5__Y5MF,NORTH - ILLINOIS TERMINAL,0,Y5MF,YELLOWHOPPER 23
YELLOW,Y5MF,[@15.0.63189004@][1][1340833676585]/0__Y5MF,NORTH - MEIJER,0,Y5MF,YELLOW 7
YELLOW,Y5MF,[@14.0.56288722@][2][1303763634065]/30__Y5MF,SOUTH - SAVOY,1,Y5MF,YELLOW 14
YELLOW,Y5MF,[@15.0.63189004@][1][1340827148626]/0__Y5MF,NORTH - MEIJER,0,Y5MF,[@15.0.63189004@]23
YELLOW,Y5MF,[@14.0.56288722@][2][1303763673456]/35__Y5MF,SOUTH - SAVOY,1,Y5MF,YELLOW 14
YELLOW,Y5MF,[@14.0.56288722@][1][1303750444036]/14__Y5MF,NORTH - MEIJER,0,Y5MF,[@15.0.63189004@]23
YELLOW,Y5MF,[@15.0.63189004@][2][1340828987634]/9__Y5MF,SOUTH - SAVOY,1,Y5MF,YELLOW 14
YELLOW,Y5MF,[@15.0.63189004@][1][1340827148626]/5__Y5MF,NORTH - MEIJER,0,Y5MF,[@15.0.63189004@]23
YELLOW,Y5MF,[@15.0.63189004@][2][1340828987634]/14__Y5MF,SOUTH - SAVOY,1,Y5MF,YELLOW 14
YELLOW EVENING,Y5MF,[@15.0.63189138@][1][1338405367103]/1__Y5MF,NORTH - MEIJER,0,Y5MF,100N
YELLOW EVENING,Y5MF,[@15.0.63189138@][2][1338407799588]/13__Y5MF,SOUTH - SAVOY,1,Y5MF,100S
YELLOW EVENING,Y5MF,[@15.0.63189138@][1][1338405367103]/6__Y5MF,NORTH - MEIJER,0,Y5MF,100N
YELLOW EVENING,Y5MF,[@15.0.63189138@][2][1338407859026]/18__Y5MF,SOUTH - FIRST AND CURTIS,1,Y5MF,[@15.0.63189138@]9
YELLOW,Y7MF,[@14.0.56288722@][1][1310479148168]/0__Y7MF,NORTH - TRANSIT PLAZA,0,Y7MF,[@14.0.56288722@]36
YELLOW,Y7MF,[@14.0.56288722@][1][1310143765731]/0__Y7MF,NORTH - TRANSIT PLAZA,0,Y7MF,[@14.0.56288722@]64
YELLOW,Y7MF,[@14.0.56288722@][1][1303760566725]/0__Y7MF,NORTH - MEIJER,0,Y7MF,[@14.0.51708617@]32
YELLOW,Y7MF,[@14.0.56288722@][2][1303763634065]/26__Y7MF,SOUTH - GERTY,1,Y7MF,YELLOW 13
YELLOWHOPPER,Y7MF,[@14.0.56289208@][2][1303755590388]/40__Y7MF,SOUTH - RESEARCH PARK,1,Y7MF,YELLOWHOPPER 25
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334167611425]/4__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,[@15.0.63189099@]29
YELLOW,Y7MF,[@14.0.56288722@][2][1303763269813]/6__Y7MF,SOUTH - SAVOY,1,Y7MF,YELLOW 11
YELLOW,Y7MF,[@14.0.56288722@][1][1303750444036]/10__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,YELLOW 6
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334168021574]/23__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,YELLOWHOPPER 23
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168621241]/56__Y7MF,SOUTH - LOT E-14,1,Y7MF,YELLOWHOPPER 26
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334168021574]/24__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,YELLOWHOPPER 23
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168554912]/42__Y7MF,SOUTH - RESEARCH PARK,1,Y7MF,YELLOWHOPPER 25
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334167904665]/9__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,[@15.0.63189099@]29
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168803198]/59__Y7MF,SOUTH - LOT E-14,1,Y7MF,YELLOWHOPPER 26
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334168021574]/27__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,YELLOWHOPPER 23
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168554912]/45__Y7MF,SOUTH - RESEARCH PARK,1,Y7MF,YELLOWHOPPER 25
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334167904665]/12__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,[@15.0.63189099@]29
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168803198]/62__Y7MF,SOUTH - LOT E-14,1,Y7MF,YELLOWHOPPER 26
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334168021574]/30__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,YELLOWHOPPER 23
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168554912]/48__Y7MF,SOUTH - RESEARCH PARK,1,Y7MF,YELLOWHOPPER 25
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334167904665]/15__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,[@15.0.63189099@]29
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168803198]/65__Y7MF,SOUTH - LOT E-14,1,Y7MF,YELLOWHOPPER 26
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334168041183]/33__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,YELLOWHOPPER 23
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168554912]/51__Y7MF,SOUTH - RESEARCH PARK,1,Y7MF,YELLOWHOPPER 25
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334167918228]/18__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,[@15.0.63189099@]29
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168821073]/68__Y7MF,SOUTH - LOT E-14,1,Y7MF,YELLOWHOPPER 26
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334168041183]/36__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,YELLOWHOPPER 23
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168564897]/54__Y7MF,SOUTH - RESEARCH PARK,1,Y7MF,YELLOWHOPPER 25
YELLOWHOPPER,Y7MF,[@15.0.63189099@][1][1334167918228]/21__Y7MF,NORTH - ILLINOIS TERMINAL,0,Y7MF,[@15.0.63189099@]29
YELLOWHOPPER,Y7MF,[@15.0.63189099@][2][1334168821073]/71__Y7MF,SOUTH - LOT E-14,1,Y7MF,YELLOWHOPPER 26
YELLOW,Y8MF,[@15.0.63189004@][1][1342013133871]/0__Y8MF,NORTH - MEIJER,0,Y8MF,YELLOW 50
YELLOW,Y8MF,[@15.0.63189004@][1][1340833422191]/2__Y8MF,NORTH - MEIJER,0,Y8MF,YELLOW 7
YELLOW,Y8MF,[@14.0.56288722@][2][1303763634065]/33__Y8MF,SOUTH - SAVOY,1,Y8MF,YELLOW 14
YELLOW,Y8MF,[@14.0.56288722@][1][1303750444036]/13__Y8MF,NORTH - MEIJER,0,Y8MF,[@15.0.63189004@]23
YELLOW,Y8MF,[@14.0.56288722@][2][1303763673456]/38__Y8MF,SOUTH - SAVOY,1,Y8MF,YELLOW 14
YELLOW,Y8MF,[@15.0.63189004@][1][1340827148626]/4__Y8MF,NORTH - MEIJER,0,Y8MF,[@15.0.63189004@]23
YELLOW,Y8MF,[@15.0.63189004@][2][1340828987634]/12__Y8MF,SOUTH - SAVOY,1,Y8MF,YELLOW 14
YELLOW,Y8MF,[@15.0.63189004@][1][1340827148626]/8__Y8MF,NORTH - ILLINOIS TERMINAL,0,Y8MF,[@15.0.63189004@]25
YELLOW EVENING,Y8MF,[@15.0.63189138@][1][1343058961383]/0__Y8MF,NORTH - MEIJER,0,Y8MF,100NIT->
YELLOW EVENING,Y8MF,[@15.0.63189138@][2][1338407465097]/11__Y8MF,SOUTH - SAVOY,1,Y8MF,100S
YELLOW EVENING,Y8MF,[@15.0.63189138@][1][1338405367103]/4__Y8MF,NORTH - MEIJER,0,Y8MF,100N
YELLOW EVENING,Y8MF,[@15.0.63189138@][2][1338407799588]/16__Y8MF,SOUTH - SAVOY,1,Y8MF,100S
YELLOW EVENING,Y8MF,[@15.0.63189138@][1][1338405415370]/9__Y8MF,NORTH - ILLINOIS TERMINAL,0,Y8MF,100N->IT
LAVENDER,L1MF,[@15.0.63192662@][1][1343054832477]/0__L1MF,NORTH - RESEARCH PARK - WALMART,0,L1MF,[@15.0.63192662@]36
LAVENDER,L1MF,[@15.0.63192662@][1][1334086739712]/0__L1MF,NORTH - RESEARCH PARK - WALMART,0,L1MF,[@15.0.63192662@]4
LAVENDER,L1MF,[@14.0.53785537@][2][1291932106468]/0__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,LAVENDER 43
LAVENDER,L1MF,[@15.0.63192662@][1][1334087767591]/2__L1MF,NORTH - RESEARCH PARK - WALMART,0,L1MF,[@15.0.63192662@]4
LAVENDER,L1MF,[@15.0.63192662@][2][1334599618003]/10__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,LAVENDER 2
LAVENDER,L1MF,[@15.0.63192662@][1][1334087851811]/4__L1MF,NORTH - RESEARCH PARK - WALMART,0,L1MF,[@15.0.63192662@]4
LAVENDER,L1MF,[@15.0.63192662@][2][1334600338923]/12__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,LAVENDER 2
LAVENDER,L1MF,[@15.0.63192662@][1][1334087990782]/9__L1MF,NORTH - WALMART,0,L1MF,[@15.0.63192662@]3
LAVENDER,L1MF,[@15.0.63192662@][2][1334589837818]/2__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,3S->IT
LAVENDER,L1MF,[@15.0.63192662@][1][1334087851811]/5__L1MF,NORTH - RESEARCH PARK - WALMART,0,L1MF,[@15.0.63192662@]4
LAVENDER,L1MF,[@15.0.63192662@][2][1334600422815]/13__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,LAVENDER 2
LAVENDER,L1MF,[@15.0.63192662@][1][1334088165505]/13__L1MF,NORTH - WALMART,0,L1MF,[@15.0.63192662@]3
LAVENDER,L1MF,[@15.0.63192662@][2][1334589837818]/5__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,3S->IT
LAVENDER,L1MF,[@15.0.63192662@][1][1334088165505]/15__L1MF,NORTH - WALMART,0,L1MF,[@15.0.63192662@]3
LAVENDER,L1MF,[@15.0.63192662@][2][1334589837818]/7__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,3S->IT
LAVENDER,L1MF,[@15.0.63192662@][1][1334088379665]/17__L1MF,NORTH - RESEARCH PARK - WALMART,0,L1MF,[@15.0.63192662@]4
LAVENDER,L1MF,[@15.0.63192662@][2][1334600952075]/16__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,LAVENDER 2
LAVENDER,L1MF,[@15.0.63192662@][1][1334088681858]/19__L1MF,NORTH - RESEARCH PARK - WALMART,0,L1MF,[@15.0.63192662@]4
LAVENDER,L1MF,[@15.0.63192662@][2][1334601316770]/18__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,LAVENDER 2
LAVENDER,L1MF,[@15.0.63192662@][1][1334088884456]/21__L1MF,NORTH - RESEARCH PARK - WALMART,0,L1MF,[@15.0.63192662@]4
LAVENDER,L1MF,[@15.0.63192662@][2][1334589387496]/1__L1MF,SOUTH - ILLINOIS TERMINAL,1,L1MF,LAVENDER 2
GREEN,GN3MF,[@14.0.56288551@][3][1303835312544]/0__GN3MF,EAST - FLORIDA & PHILO,0,GN3MF,GREEN 505
GREEN,GN3MF,[@14.0.56288551@][3][1303835764995]/1__GN3MF,EAST - FLORIDA & PHILO,0,GN3MF,GREEN 505
GREEN,GN3MF,[@14.0.56288551@][3][1303842779869]/2__GN3MF,EAST - WASHINGTON & LIERMAN,0,GN3MF,[@15.0.63192321@]21
GREEN,GN3MF,3GN305__GN3MF,WEST - HOLIDAY PARK,1,GN3MF,5W-PM
GREEN,GN3MF,3GN306__GN3MF,EAST - COUNTRY FAIR,0,GN3MF,5ETOCF
GREEN EVENING,GN3MF,[@7.0.41201218@][4][1248959281437]/0__GN3MF,WEST -COUNTRY FAIR / PARKLAND,1,GN3MF,GREEN EV 72
GREY EVENING,GN3MF,3GN308__GN3MF,EAST - LINCOLN SQUARE,0,GN3MF,70E
GREY EVENING,GN3MF,3GN309__GN3MF,WEST - PARKLAND COLLEGE,1,GN3MF,70W
GREEN EVENING,GN3MF,[@7.0.41201218@][3][1243953754500]/4__GN3MF,EAST - ORCHARD DOWNS,0,GN3MF,GREEN EVENING 52
GREEN EVENING,GN3MF,[@7.0.41201218@][4][1243955118234]/25__GN3MF,WEST -COUNTRY FAIR / PARKLAND,1,GN3MF,50W GREEN 55
GREY EVENING,GN3MF,8GN522__GN3MF,EAST - LINCOLN SQUARE,0,GN3MF,70E->LSG
ORANGE,GN8MF,[@14.0.51617008@][3][1277756979968]/0__GN8MF,WEST - PLASTIPAK,0,GN8MF,ORANGE 24
ORANGE,GN8MF,[@14.0.51617008@][4][1275928437671]/5__GN8MF,WEST - PLASTIPAK,1,GN8MF,ORANGE 33
ORANGE,GN8MF,[@14.0.51617008@][3][1275936788546]/1__GN8MF,EAST - LINCOLN SQUARE,0,GN8MF,ORANGE 11
GREEN,GN8MF,8GN502__GN8MF,EAST - WASHINGTON & LIERMAN,0,GN8MF,5E NO CSQ
GREEN,GN8MF,8GN503__GN8MF,WEST - HOLIDAY PARK,1,GN8MF,5W CCSJ SG
GREEN,GN8MF,8GN504__GN8MF,EAST - WASHINGTON & LIERMAN,0,GN8MF,5E
GREEN,GN8MF,8GN505__GN8MF,WEST - HOLIDAY PARK,1,GN8MF,5W-AM
GREEN,GN8MF,8GN506__GN8MF,EAST - WASHINGTON & LIERMAN,0,GN8MF,5E
GREEN,GN8MF,8GN507__GN8MF,WEST - HOLIDAY PARK,1,GN8MF,5W-AM
GREEN,GN8MF,8GN508__GN8MF,EAST - WASHINGTON & LIERMAN,0,GN8MF,5E
GREEN,GN8MF,8GN509__GN8MF,WEST - HOLIDAY PARK,1,GN8MF,5W-PM
GREEN,GN8MF,8GN510__GN8MF,EAST - WASHINGTON & LIERMAN,0,GN8MF,5E
GREEN,GN8MF,8GN511__GN8MF,WEST - HOLIDAY PARK,1,GN8MF,5W-PM
GREEN,GN8MF,[@14.0.46304650@][3][1270562322406]/3__GN8MF,EAST - FLORIDA & PHILO,0,GN8MF,GREEN 525
GREEN,GN8MF,8GN514__GN8MF,WEST - HOLIDAY PARK,1,GN8MF,5W-PMFLPHILO->
